Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
87.0,O=C1CN(CCCC2CCCCC2)C(C23CC4CC(CC(C4)C2)C3)CCN1Cc1ccc(OCCN2CCCCC2)cc1,COc1cc(CN2CCC(C34CC5CC(CC(O)(C5)C3)C4)N(CCCC3(OC)CCCCC3)CC2=O)c(Br)cc1OCCN1CCCCC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_206
98.0,c1ccc(C2CC(N3CCCN(C4CC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCCN(C4CC4)CC3)c3cccc(Cl)c32)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_207
99.0,C1=CC(N2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1N1CCN(C2CC2)CC1,Fc1ccc(C2CC(N3CCN(C4C=CC(N5CCN(C6CC6)CC5)C4)CC3)c3ccc(Cl)cc32)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_208
98.0,c1ccc(C2CC(N3CCC3)c3ccccc32)cc1,COc1ccc2c(c1)C(N1CC(F)(F)C1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_209
99.0,c1ccc(C2CC(N3CCN(CC4CC4)CC3)CC23CCc2ccccc23)cc1,Fc1ccc(C2CC(N3CCN(CC4CC4)CC3)CC23CCc2ccccc23)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_210
92.0,O=C(N1CCN(C2CCC2)CC1)N1CCCN(C2CC(c3ccccc3)c3cccnc32)CC1,Cc1ccc2c(n1)C(N1CCCN(C(=O)N3CCN(C4CCC4)CC3)CC1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_211
38.0,O=C1NCN(c2ccccc2)C12CCN(C1CC(c3ccccc3)c3ccccc31)CC2,Cc1ccc2c(c1)C(N1CCC3(CC1)C(=O)NCN3c1ccccc1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_212
92.0,c1ccc(C2CC(N3CCCN(C4CCC4)CC3)c3ccc(CN4CCOCC4)cc32)cc1,Fc1ccc(C2CC(N3CCCN(C4CCC4)CC3)c3ccc(CN4CCOCC4)cc32)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_213
90.0,O=C(c1ccc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1)N1CCOCC1,O=C(c1ccc(CN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)c(F)c1)N1CCOCC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_214
98.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,O=C(O)CCN1CCN(C2CC(c3ccccc3F)c3ccc(F)cc32)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_215
90.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,OCCOCCN1CCN(C2CC(c3ccc(F)cc3)c3ccccc32)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_216
32.0,c1ccc(C2CC(N3CCN(CCN4CCCCC4)CC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCN(CCN4CCCCC4)CC3)c3cccc(Cl)c32)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_217
91.0,c1ccc(C2CC(N3CCC(c4c[nH]c5ccccc45)CC3)c3ccccc32)cc1,CN(C)c1ccc2c(c1)C(N1CCC(c3c[nH]c4ccccc34)CC1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_218
88.0,O=C1NCCN1C1CCCN(C2CC(c3ccccc3)c3ccccc32)C1,COc1cc(Cl)c2c(c1)C(c1ccc(F)cc1)CC2N1CCCC(N2CCNC2=O)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_219
97.0,c1ccc(C2CC(N3CCN(C4CC4)CC3)c3ccccc32)cc1,CC1CN(C2CC2)CCN1C1CC(c2ccc(F)cc2)c2ccccc21,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_220
98.0,c1ccc(C2CC(N3CCN(C4CC4)CC3)c3ccccc32)cc1,COc1ccc2c(c1)C(N1CCN(C3CC3)CC1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_221
88.0,c1ccc(C2CC(N3CCc4ccccc43)c3ccccc32)cc1,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCc2cc(C(F)(F)F)ccc21,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_222
99.0,c1ccc(C2CC(N3CCOCC3)c3ccccc32)cc1,CN(C)c1ccc2c(c1)C(N1CCOCC1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_223
91.0,c1ccc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(C2CC(N3CCN(Cc4ccc(Br)cc4)CC3)c3ccc(Cl)cc32)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_224
97.0,c1ccc(C2CC(N3CCN(Cc4c[nH]cn4)CC3)c3ccccc32)cc1,CCn1cnc(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(OC)cc43)CC2)c1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_225
92.0,O=C(CCCC1CCNCC1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,Cc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(C(=O)CCCC2CCNCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_226
99.0,c1ccc(C2CC(N3CCN(c4ccccc4)CC3)c3ccccc32)cc1,COc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(c2cccc(Cl)c2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_227
96.0,c1ccc(CNc2ccc3c(c2)C(N2CCOCC2)CC3c2ccccc2)cc1,CN(Cc1ccccc1)c1ccc2c(c1)C(N1CCOCC1)CC2c1ccc(F)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_228
91.0,c1ccc2c(c1)CC1CCCCC2C1N1CCNCC1,Nc1ccc2c(c1)C1CCCCC(C2)C1N1CCN(CCO)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_229
92.0,O=C(c1cccnc1)N1CCCC(Cc2ccccn2)(N2CCN(C3c4ccccc4C4NCCOC43)CC2)C1,Cc1cc(Cl)nc(C)c1C(=O)N1CCCC(Cc2ccc(C(F)(F)F)cn2)(N2CCN(C3c4ccccc4C4NCCOC43)CC2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_230
41.0,C(=C1Cc2ccccc2C1N1CCNCC1)c1cccnc1,OCCN1CCN(C2C(=Cc3cccnc3)Cc3ccccc32)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_231
68.0,c1ccc(C2CC(N3CCCC3)c3ccccc32)cc1,OC1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_232
93.0,C(=NN1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccccn1,C(=NN1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccccn1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_233
68.0,c1ccc(N=c2[nH]c(=NC3CCCCC3)c3ncn(C4CCCO4)c3[nH]2)cc1,COc1cc(N=c2[nH]c(=NC3CCCCC3N)c3ncn(C4OC(CO)C(O)C4O)c3[nH]2)cc(OC)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_234
98.0,O=C(CN1CCN(CC2CCCN2CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)CC1)N=c1cc[nH]c2ccccc12,COc1ccc2[nH]c(C)cc(=NC(=O)CN3CC(C)N(CC4CCCN4CC(c4ccccc4OC)N4CCN(C5CCCCC5)CC4)CC3C)c2c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_235
99.0,O=C(Nc1ccccc1N1CCN(C2CCC2)CC1)C1CCCN(CCCC2CCCN2)C1=O,CN1CCCC1CCCN1CCCC(C(=O)Nc2ccc(C(F)(F)F)cc2N2CCN(C3CCC3)CC2)C1=O,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_236
94.0,c1ccc(C2(N3CCC(N4CCCC4)CC3)CNC3CCCCC32)cc1,CCCN1CC(c2ccccc2)(N2CCC(N3CCCC3)CC2)C2CCCCC21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_237
63.0,O=C(c1ccc(C2(C(=O)NCC3CCCC3)CC2)cn1)N1CCN(C2CC2)CC1,CC(NC(=O)C1(c2ccc(C(=O)N3CCN(C4CC4)CC3)nc2)CC1)C1CCCC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_238
79.0,O=C(NCC1CCN(C2CC(c3ccccc3)c3ccccc32)CC1)c1ccc(-n2cnnc2)cc1,O=C(NCC1CCN(C2CC(c3ccc(F)cc3)c3ccc(Cl)cc32)CC1)c1ccc(-n2cnnc2)cc1Cl,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_239
74.0,c1ccc2[nH]c(CSc3nnc(CN4CCN(C5CCC5)CC4)n3C3CCCCC3)nc2c1,CC(c1nnc(SCc2nc3ccccc3[nH]2)n1C1CCCCC1)N1CCN(C2CCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_240
11.0,c1ccc2c(c1)C(CN1CCOCC1)CC2c1c[nH]c2ccccc12,Oc1ccc2[nH]cc(C3CC(CN4CCOCC4)c4ccccc43)c2c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_241
74.0,c1ccc(N=c2[nH]c(=Nc3ccc(N4CCN(C5CC5)CC4)cc3)[nH]c3[nH]cnc23)cc1,Cc1ccc(N=c2[nH]c(=Nc3cc(C)c(N4CCN(C5CC5)CC4)c(C)c3OCC(C)C)[nH]c3[nH]cnc23)cc1C,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_242
79.0,C1CC(N2CCNCC2)CCN1,CC(C)CN1CCN(C2CCN(C)CC2)CC1CCO,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_243
96.0,O=C(c1cnc2ccccc2c1)N1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,CC(C)CC1CN(C2CC(c3ccc(F)cc3)c3ccc(O)c(F)c32)CCN1C(=O)c1cnc2ccccc2c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_244
98.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3cc(N4CCN(C5CC5)CC4)ccc3[nH]2)c1,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(Cl)c(-c2nc3cc(N4CCN(C5CC5)CC4)ccc3[nH]2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_245
99.0,O=C1OC2(CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CN1c1ccccc1,O=C(O)c1ccc(N2CC3(CCN(C4CC(c5ccc(F)cc5)c5ccc(Cl)cc54)CC3)OC2=O)cc1C(F)(F)F,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_246
83.0,O=S1(=O)CC(N2CCNCC2)CN1Cc1cn(CCC2CCCCO2)nn1,O=S1(=O)CC(N2CCN(CCO)CC2)CN1Cc1cn(CCC2CCCCO2)nn1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_247
92.0,c1ccc(C2CC(N3CCN(c4ccccc4)CC3)c3ccccc32)cc1,COc1cc(OC)cc(N2CCN(C3CC(c4ccc(F)cc4)c4cccc(C(F)(F)F)c43)CC2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_248
83.0,S=C1NCCC1NCCN1CCC2(CCN(C3CC(c4ccccc4)c4ccccc43)CC2)N(c2ccccc2)C1,CCOC(=O)CCNC(=O)N1CCC(NCCN2CCC3(CCN(C4CC(c5ccc(F)cc5)c5ccccc54)CC3)N(c3ccccc3)C2)C1=S,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_249
98.0,c1ccc(C2CC(N3CCCCC3)c3ccccc32)cc1,COC(=O)C1CCCCN1C1CC(c2ccc(F)cc2)c2ccc(O)cc21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_250
93.0,O=C1CCCN1C1CC(c2ccccc2)c2ccccc21,CN(C)c1ccc2c(c1)C(N1CC(C#N)CC1=O)CC2c1ccc(F)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_251
99.0,O=S1(=O)CC(N2CCNCC2)CN1CC1CCCCC1,O=S1(=O)CC(N2CCN(CCO)CC2)CN1CC1CCCCC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_252
83.0,c1ccc(C2CC(N3CCC(N4CCCC4)CC3)c3ccccc32)cc1,Cc1cc(F)c2c(c1)C(N1CCC(N3CCCC3)CC1)CC2c1ccc(F)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_253
94.0,c1ccc(C2CC(N3CCN(C4CCC(c5ccnc6ccccc56)CC4)CC3)C2)cc1,COc1ccc(F)cc1C1CC(N2CCN(C3CCC(c4ccnc5ccc(F)cc45)CC3)CC2)C1(C)C,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_254
84.0,O=C(NCCN1CC2CCC1CC2)c1ccc2[nH]c(=NC(=O)C3CCCCC3)[nH]c2c1,COCCCn1c(=NC(=O)C2CCCCC2)[nH]c2ccc(C(=O)NCCN3CC4CCC3CC4)cc21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_255
77.0,c1ccc(C2CC(N3CCOCC3)c3ccccc32)cc1,CCC1CN(C2CC(c3ccc(F)cc3)c3ccccc32)CCO1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_256
35.0,c1ccc2c(c1)ccn2CCCCN1CCN(C2CCCCC2)CC1,c1ccc2c(c1)ccn2CCCCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_257
88.0,O=C1c2ccccc2N(CCCN2CCN(C3CCCCC3)CC2)S1(=O)=O,O=C1c2cc(Cl)ccc2N(CCCN2CCN(C3CCCCC3)CC2)S1(=O)=O,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_258
28.0,c1ccc(-n2nc3ccc(N4CCN(C5CC5)CC4)cc3n2)cc1,Fc1ccccc1-n1nc2ccc(N3CCN(C4CC4)CC3)cc2n1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_259
90.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,Cc1ccc2c(c1)C(N1CC(C)N(CC(C)C)CC1C)CC2c1ccc(F)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_260
96.0,c1ccc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,CC(=O)Nc1ccc(CN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)c(F)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_261
82.0,O=C(C1CCCN1)N1CC(c2ccccc2)C(S(=O)(=O)c2ccc(N3CCC(N4CCCC4)CC3)cc2)C1,O=C(C1CCCN1)N1CC(c2ccccc2)C(C(O)=NO)(S(=O)(=O)c2ccc(N3CCC(N4CCCC4)CC3)cc2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_262
99.0,c1ccc(C2CC(N3C4CCC(NC5CCC5)CC3CC4)c3ccccc32)cc1,CS(=O)(=O)c1ccc2c(c1)C(N1C3CCC(NC4CCC4)CC1CC3)CC2c1ccc(F)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_263
12.0,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,O=C(c1ccc([N+](=O)[O-])c(O)c1O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_264
59.0,O=C1CCC2=C1C(c1ccccc1C(=O)N1CCN(C3CC3)CC1)NC(=O)N2c1ccccc1,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1cc(C#N)ccc1C(=O)N1CCN(C2CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_265
92.0,c1ccc(C2CC(N3CCOCC3)c3ccccc32)cc1,CCC1COCCN1C1CC(c2ccc(F)cc2)c2ccc(OC(F)(F)F)cc21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_266
85.0,O=C(Nc1ccc2c(c1)C(N1CCCC3CCC1C3)CC2c1ccccc1)C1CC1,O=C(Nc1ccc2c(c1)C(N1CCCC3CCC1C3)CC2c1ccc(F)cc1)C1CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_267
94.0,c1ccc(C2CC(N3CCN(CC4Cc5ccccc5CCN4)CC3)c3ccccc32)cc1,CN(C)Cc1cc(Cl)c2c(c1O)CC(CN1CCN(C3CC(c4ccccc4)c4cc(Cl)ccc43)CC1)NCC2,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_268
80.0,c1ccc(C2CC(N3CCCC3)c3ccccc32)cc1,NCc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCC(F)(F)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_269
89.0,c1ccc(C2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,Fc1ccc(C2CC(N3CCC(c4ccccc4)CC3)c3ccccc32)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_270
91.0,c1ccc(CN2CCOCC2CN2CCC3CC2CC3CN2CCN(C3CC(c4ccccc4)C3)CC2)cc1,Fc1ccc(CN2CCOCC2CN2CCC3CC2CC3CN2CCN(C3CC(c4ccc(F)cc4)C3)CC2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_271
89.0,c1ccc(CN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,COc1ccc(CN2CCN(C3CC(c4ccc(F)cc4)c4ccccc43)CC2)c(OC)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_272
56.0,O=C(CC(NC(=O)C1CCC1)c1ccccc1)NC1CCN(CCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,O=C(CC(NC(=O)C1CCC1)c1ccccc1)NC1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_273
85.0,c1ccc(C2CC(N3CCC(N4CCCCC4)C3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCC(N4CCCCC4)C3)c3ccccc32)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_274
99.0,O=C(CC(CN1CCCC1CN1CCc2ccccc21)N1Cc2ccccc2CCC1=O)N1CCN(C2CCCCC2)CC1,CC(C)(C)CCOC(=O)NC1Cc2ccccc2CN(C(CC(=O)N2CCN(C3CCCCC3)CC2)CN2CCCC2CN2CCc3ccccc32)C1=O,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_275
99.0,O=C(Cc1ccc(C2CCCCC2)cc1)N1CCN(CCN2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)CC1,O=C(Cc1ccc(C2CCCCC2)cc1)N1CCN(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_276
80.0,c1ccc(C2CC(N3CCN(CCCCN4CCc5ccccc5C4c4ccccc4)CC3)c3ccccc32)cc1,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCN1CCN(C3CC(c4ccc(F)cc4)c4cc(C)ccc43)CC1)CC2,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_277
97.0,O=C(C1CC2CCN1CC2)N1CCN(C2CCCC2)CC1,N#CC1CN2CCC1CC2C(=O)N1CCN(C2CCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_278
88.0,O=C(NCc1nccs1)C1CC(N2CCN(C3CC(c4ccccc4)C3)CC2)C1,Cc1cnc(C(C)(C)NC(=O)C2CC(N3CCN(C4CC(c5cccc(F)c5)C4)CC3)C2)s1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_279
93.0,O=C(CN(CCCN1CC2CC3CC(C2)CC1C3)Cc1ccccc1)N1CCNCC1,N#Cc1ccccc1CN(CC(=O)N1CCN(CC(=O)O)CC1)CC(O)CN1CC2CC3CC(C2)CC1C3,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_280
86.0,c1ccc(CN2CCCC(N3CCN(CC4CCCO4)CC3)C2)cc1,OCCC1CN(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)CCN1CC1CCCO1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_281
96.0,c1cc(N=c2nc3c(c[nH]2)CC(C2CC2)C3)ncc1N1CCN(C2CC2)CC1,c1cc(N=c2nc3c(c[nH]2)CC(C2CC2)C3)ncc1N1CCN(C2CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_282
95.0,O=C(c1cccc(N2CCCC2=O)c1)N1CCN(C2CCCCC2)CC1,O=C(c1cccc(N2CCCC2=O)c1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_283
80.0,S=C(Nc1ccccc1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,Cc1cccc(NC(=S)N2CCN(C3CCN(C4CCCC4)CC3)CC2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_284
91.0,C1CCC(N2CCN(CC3CN(C4CCC4)CCN3C3C4CC5CC(C4)CC3C5)CC2)CC1,OC1CCC(N2CCN(CC3CN(C4CCC4)CCN3C3C4CC5CC3CC(O)(C5)C4)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_285
61.0,O=C(C1CC(N2CCN(c3cccnn3)CC2)CN1)N1CCC(N2CC3(CC3c3ccccc3)C2)CC1,Cc1ccc(N2CCN(C3CNC(C(=O)N4CCC(N5CC6(CC6c6ccc(C)c(F)c6F)C5)CC4)C3)CC2)nn1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_286
98.0,O=C(C1CCCC1)N1CCC(N2CCC(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,O=C(C1CCCC1)N1CCC(N2CCC(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_287
95.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,O=C(O)CN1CCN(C2CC(c3ccc(F)cc3)c3c(Cl)cccc32)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_288
73.0,O=C(C1CCN1C1CCCCC1)N1CCN(C2CCC2)CC1,O=C(C1CCN1C1CCCCC1)N1CCN(C2CCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_289
80.0,O=C(CN1CCN(C2c3ccccc3-c3ccccc32)CC1)N1CCCCC1,CC1CC(C)CN(C(=O)CN2CCN(C3c4ccccc4-c4ccccc43)CC2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_290
72.0,O=C(C1CCN(c2ccccc2)C1)N1CCN(C2CCN(CCC3CC3)CC2)CC1,CC1(C(=O)N2CCN(C3CCN(C(CC4CC4)C(C)(C)C)CC3)CC2)CCN(c2ccc(C(F)(F)F)cc2Cl)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_291
18.0,O=C(NCCc1c[nH]c2ccccc12)C1CCCN1,CNC(=O)C(Cc1c[nH]c2ccc(O)cc12)NC(=O)C1CCCN1CC(O)C(NC(=O)C(C)NC(=O)CC(C)(C)C)C(C)C,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_292
86.0,O=C(NCCN1CCCC1)C1CCN(C2CC(c3ccccc3)c3ccccc32)CC1,O=C(NCCN1CCCC1)C1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_293
89.0,c1ccc(C2CC(N3CCN(C4CCCCC4)CC3)c3ccccc32)cc1,OC1CCCCC1N1CCN(C2CC(c3cccc(F)c3)c3cc(F)ccc32)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_294
80.0,O=C(c1cncnc1)N1CCC(N2CCN(C3CC3)CC2)CC1,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_295
69.0,N=C1NC(c2ccccc2)C(c2ccccc2)CC1N1CCNCC1,CN1CCN(C2CC(c3cc(F)ccc3F)C(C#N)(c3ccc(F)cc3)NC2=N)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_296
82.0,O=c1ccc2cc3c(N4CCN(C5CC5)CC4)csc3cc2o1,Cc1cc(=O)oc2cc3scc(N4CCN(C5CC5)CC4)c3cc12,0.5,0.5,0.5,fine-tune predictive component_297
91.0,O=C1CN(C2CCCC2)c2nc(=Nc3ccc(C(=O)N4CCN(C5CC5)CC4)cc3)[nH]cc2N1,O=C1CN(C2CCCC2)c2nc(=Nc3ccc(C(=O)N4CCN(C5CC5)CC4)c(Cl)c3)[nH]cc2N1,0.5,0.5,0.5,fine-tune predictive component_298
83.0,N=C1CCC(N2CCN(C3Cc4ccccc4C(c4ccccc4)C3)CC2)=NN1c1cccnc1,N#CC1CC(N2CCN(C3Cc4ccccc4C(c4ccccc4)C3)CC2)=NN(c2ccc(F)nc2)C1=N,0.5,0.5,0.5,fine-tune predictive component_299
83.0,c1ccc(-n2cc(CN3CCN(c4cnc5c(N6CCNCC6)ncnc5n4)CC3)nn2)cc1,Cc1nc2c(N3CCN(CCO)CC3)ncnc2nc1N1CCN(Cc2cn(-c3ccc(Cl)cc3)nn2)CC1,0.5,0.5,0.5,fine-tune predictive component_300
92.0,O=S1(=O)CC(N2CCNCC2)CN1C1CCCC1,CC(C)=CCN1CCN(C2CN(C3CCCC3)S(=O)(=O)C2)CC1C,0.5,0.5,0.5,fine-tune predictive component_301
83.0,c1ccc(CC2CCN(C3CCCCC3)CC2)cc1,CNCC(=O)NC1(Cc2ccc(C(=O)O)c(OC)c2)CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_302
